what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1470529086956
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1470529086956
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1470529086956
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1470529086956
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1470529087006
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1470529087006
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1470529087016
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1470529087016
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1470529087016
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1470529087016
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1470529087016
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1470529087016
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1470529087026
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1470529087026
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1470529087026
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1470529087026
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1470529087026
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1470529087146
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1470529087146
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1470529087146
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1470529087146
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1470529087146
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1470529087146
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1470529087146
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1470529087146
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1470529087166
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1470529087166
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1470529087176
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1470529087176
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1470529087176
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1470529087176
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1470529087186
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1470529087186
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1470529087186
os,sysinfo,,,"win32",1470529087186
arch,sysinfo,,,"x86_64",1470529087186
ws,sysinfo,,,"win32",1470529087186
locale,sysinfo,,,"zh_CN",1470529087186
processors,sysinfo,,,"8",1470529087186
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1470529087186
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1470529087186
java.specification.name,sysinfo,,,"Java Platform API Specification",1470529087186
java.specification.vendor,sysinfo,,,"Oracle Corporation",1470529087186
java.specification.version,sysinfo,,,"1.7",1470529087186
java.vendor,sysinfo,,,"Oracle Corporation",1470529087186
java.version,sysinfo,,,"1.7.0_79",1470529087186
java.vm.info,sysinfo,,,"mixed mode",1470529087186
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1470529087186
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1470529087186
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1470529087186
java.vm.specification.version,sysinfo,,,"1.7",1470529087186
java.vm.vendor,sysinfo,,,"Oracle Corporation",1470529087186
java.vm.version,sysinfo,,,"24.79-b02",1470529087186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529109157
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1470529113806
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1470529113868
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1470529122292
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1470529122308
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1470529122339
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1470529122464
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1470529122464
started,bundle,org.eclipse.jst.j2ee.core,1.2.101.v201108110300,"org.eclipse.jst.j2ee.core",1470529122604
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1470529122807
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1470529122963
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1470529122994
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1470529123010
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1470529123025
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1470529123150
started,bundle,org.eclipse.jst.j2ee,1.1.501.v201108231845,"org.eclipse.jst.j2ee",1470529123447
started,bundle,org.eclipse.jst.jee.ui,1.0.400.v201105122000,"org.eclipse.jst.jee.ui",1470529123462
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1470529123649
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529129609
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.100.v201101252155,"org.eclipse.jst.ws.jaxws.dom.integration",1470529131995
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1470529132011
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1470529140653
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1470529140669
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1470529140716
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1470529140716
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1470529141449
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1470529141465
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529158500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529173289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529180699
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529192368
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.200.v201103311536,"org.eclipse.wst.common.project.facet.ui",1470529197313
started,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1470529197313
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1470529197406
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1470529197453
started,bundle,org.eclipse.jst.j2ee.web,1.1.501.v201108231500,"org.eclipse.jst.j2ee.web",1470529197484
started,bundle,org.eclipse.jst.common.frameworks,1.1.500.v201104081500,"org.eclipse.jst.common.frameworks",1470529197500
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.200.v201008182133,"org.eclipse.jst.common.project.facet.ui",1470529197687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529197843
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1470529204629
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1470529205331
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1470529205394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529205518
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1470529205940
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1470529205971
started,bundle,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.ui",1470529205971
started,bundle,org.eclipse.jst.jee,1.0.401.v201105122000,"org.eclipse.jst.jee",1470529205986
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1470529206033
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1470529206033
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1470529206142
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1470529206158
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1470529206267
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1470529206423
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1470529206454
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1470529206470
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1470529206532
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1470529206626
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1470529206626
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1470529207468
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1470529207468
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.503.v201108102200,"org.eclipse.jst.j2ee.ejb",1470529207858
started,bundle,org.eclipse.jst.j2ee.jca,1.1.500.v201108102200,"org.eclipse.jst.j2ee.jca",1470529207874
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1470529207890
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1470529207890
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1470529211244
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1470529212180
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1470529212195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529212336
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1470529215658
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/SpringIOC",1470529215658
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529215721
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1470529215736
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1470529215736
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529219246
started,bundle,org.eclipse.xsd,2.7.0.v20110606-0949,"org.eclipse.xsd",1470529233099
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529233567
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1470529233692
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1470529234722
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1470529234846
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1470529235330
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529239620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529240431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529241648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529242537
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529243053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529391252
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529391766
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529397440
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529400310
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529440647
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1470529440657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529441815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529450446
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529453156
started,bundle,org.eclipse.wst.common.modulecore.ui,1.0.101.v201108231700,"org.eclipse.wst.common.modulecore.ui",1470529454584
started,bundle,org.eclipse.jst.common.ui,1.0.100.v201105030440,"org.eclipse.jst.common.ui",1470529454708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529618796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1470529618832
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529641244
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1470529642448
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1470529642531
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1470529642537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529644174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529644763
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529928564
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529934798
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1470529973116
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529974141
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1470529974192
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1470529976001
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1470529976328
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1470529976530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529982208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470529993573
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1470529993610
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1470529994415
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1470529995638
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1470529998126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1470530001879
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1470530002920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1470530007694
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1470530008725
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1470530009066
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1470530009225
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1470530011201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470530015244
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470530016184
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1470530019084
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1470530037117
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470530048338
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470530062627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470530068749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470530094420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470530099131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470530106059
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1470530106081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470530109679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470530127144
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1470530127167
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1470530134101
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1470530134230
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1470530134230
